16795	определяет, показывать ли разделители тысяч в больших числах.	 еилнакаауеит аиҟәшагақәа рхыԥхьаӡара акыр аҟны.
16797	определяет, показываются ли незначащие нули после десятичной запятой.	 ишьақәнаргылоит иузымшәо ацифрақәа жәа маанак рышьҭахь.
4931	определяет, размещать ли курсор в начале или в конце сообщения при использовании альтернативного ответа.	 еилнакаауеит, ахырхага алагамҭаан, ма анҵәамҭаҿ аҭыԥ рзыԥшаара альтернативациа ауама.
6194	организатор должен быть назначен.	 аиҿкааҩзароуп.
23005	основная записная книжка это место, где создаются новые заметки.	 ихадоу анҵамҭақәа ахьыҟало аҭыԥ ауп.
23004	основной провайдер заметок, используемый для новых заметок.	 аҭыԥ аԥсахра ҿыцқәа рзы ахархәара змоу продидертә ашәага
20606	остановить выполнение заданий?	 адҵақәа рынагӡара аанкылатәума?
19150	остановить точку доступа и отключить всех пользователей?	 ахархәаҩцәа зегьы рхыԥхьаӡара аанкылара аанкылатәума?
8719	ответ принтера.	 апринтер аҭак.
4725	отвечая на сообщение и помечая его как ответ, следует ли также помечать его как прочитанное.	 аацҳара аҭак ҟаҵо, насгьы уи аҭак ҟаҵо, иахәҭоумаари уи аԥхьара?
26938	отказаться от текущей головоломки и просмотреть решение.	 уажәтәи ахы иақәиҭны, нас аӡбара ахәаԥшра мап ацәктәуп.
1653	отклонить изменения в текущем проекте?	 анахара уажәтәи апроект ахь?
27975	отключать ли залипающие клавиши, если две клавиши нажаты одновременно.	 ҩ-рыдк еицрықәыӷәӷәазар, ирцәатәума, ҩ-рыдк еицрықәыӷәӷәазар.
25451	отключить репозиторий?	 арепозори аҿыхтәума?
3553	открыто несколько вкладок.	 агәылаҵақәа аартуп.
4308	открыть документ на указанной странице.	 иаарттәуп адокумент иарбоу адаҟьаҟны.
4306	открыть документ на указанном ярлыке.	 иаарттәуп адокумент адыргақәҵа аҿы.
4310	открыть именованное назначение.	 иазалхтәу адҵа аарттәуп.
4305	открыть новое окно.	 аԥенџьыр ҿыц аарттәуп.
14042	открыть файлы с помощью приложения по умолчанию, зарегистрированного для обработки файлов этого типа.	 афаилқәа аарттәуп аԥшьқәа ишыҟоу еиԥш, ари афаилқәа аус рыдуларазы ишыԥҭоу еиԥш.
15429	отладчик должен автоматически вставлять точку остановки в основную функцию.	 арҽеиҩы автоматла даангылалароуп ихадоу афункциаҿы.
7828	отменено.	 мап ацәкуп.
38632	отменить изменение владельца?	 аԥшәма иԥсахра аҟәыхтәума?
38631	отменить изменение группы?	 агәыԥ аԥсахра аҟәыхтәума?
3149	отметка времени, в которое в последний раз была совершена синхронизация закладок.	 азгәаҭала, аҵыхәтәантәи аамҭазы аҭыԥ аҿы иҟан аамҭа.
3160	отметка времени, в которое в последний раз была совершена синхронизация истории.	 аҭоурых асинхронтәра знызаҵәыктәи аамҭа азгәаҭао.
3165	отметка времени, в которое в последний раз была совершена синхронизация открытых вкладок.	 аамҭашәага, аҵыхәтәан иаарту агәылаҵақәа асинхронтәра ҳәа изышьҭоу аамҭа.
3155	отметка времени, в которое в последний раз была совершена синхронизация паролей.	 аамҭашәага, аҵыхәтәантәиқәа раангьы асинхронизациа аныҟаҵоу.
15461	отображать в редакторе различные варианты пробелов.	 аредакторра аҿы иаарԥштәуп абжьажьқәа еиуеиԥшым авариантқәа.
2871	отображать ли в окне выбора файлов папку изображений пользователя, если ни одно изображение не загружено.	 афаил алхра аԥенџьыр аҿы иарбатәума ахархәаҩ иҭыԥрбагақәа ралхра аԥенџьыр аҿы, сахьакгьы ҟаҵамзар.
4917	отображать ли на панели дел задачи без времени завершения.	 иусқәа рпанель аҟны иаарԥштәума аамҭа алгара ада.
4603	отображать события без теней.	 иаарԥшлатәуп ахҭысқәа ӡыда.
15496	отображать список открытых файлов в боковой панели проекта.	 апроект аганахьтәи апанель аҟны иаарту афаилқәа рыхьӡынҵа аарԥштәуп.
19785	отпечаток пальца для шифрования виден подключающимся клиентам и должен быть идентичным.	 апальма аелимент ашифрркразы иуадаҩу аклиентцәа ридентификациа ахәҭоуп.
9682	отправитель получил уведомление о прочтении этого сообщения.	 идәықәҵатәу аацҳара, абри ацҳамҭа ахҳәаа аланарҵәеит.
9681	отправитель хочет получить уведомление о прочтении этого сообщения.	 идәықәҵатәу аацҳара, абри адырраҭа аиура иазкхоит.
8581	отправить всем получателям?	 идәықәҵатәума изауа зегьы?
8577	отправить ответ лично?	 хаҭала аҭак адәықәҵара?
25494	отправить отзыв?	 анашьҭразы?
9875	отправить сообщение в список рассылки?	 анашьҭразы идәықәҵатәума?
16411	отправка завершена.	 адәықәҵара хыркәшоуп
5579	отправка обновлений позволяет другим участникам поддерживать их список задач в текущем состоянии.	 арҿыцрақәа дәықәҵатәуп егьырҭ алахәылацәа иқәдыргыло аҭагылазаашьақәа рсиа уажәтәи аҭагылазаашьаҟны.
5583	отправление обновлённых сведений, позволяет другим участникам содержать актуальные списки заметок.	 аобком аинформациақәа дәықәҵазарц, егьырҭ алахәылацәа иалнаршоит азгәаҭақәа рыхьӡынҵақәа рныҟәгара.
30287	отсутствие совместимых форматов для передачи содержимого буфера обмена.	 аимдаратә форматқәа реилагӡара абуфер ахь изымуа.
30303	отсутствие совместимых форматов для передачи содержимого.	 изымуа аформатқәа рхархәара.
7736	отсутствует дата.	 арыцхә ыҟам.
7749	отсутствует значение.	 аҵакы ыҟаӡам.
7738	отсутствует имя файла.	 афаил ахьӡ ыҟаӡам.
7743	отсутствует имя.	 ахьӡ ыҟаӡам.
7747	отсутствует условие.	 аҭагылазаашьа ыҟам.
531	отыграть карту в основание.	 акаршә асраҿы.
3484	очистить журнал посещений?	 аҭаара ажурнал рыцқьатәума?
38287	очистить корзину перед отсоединением?	 акаҵкәыр арыцқьара аиҿыбаара аԥхьа?
3485	очистка журнала посещений полностью удалит все посещённые ссылки.	 ажурнал арыцқьара ахы инаркны аҵыхәанӡа ихьчам азхьарԥшқәа зегь ықәнагоит.
987	ошибка во время очистки.	 арыцқьараан агха.
8600	ошибка загрузки определений фильтров.	 афильтрқәа рҭыхраан агха.
8598	ошибка при выполнении операции.	 аоперациа анагӡараан агха.
1823	ошибка при загрузке проекта.	 апроект аҭагалараан агха.
1117	ошибка при записи.	 аҭаҩраан агха.
18593	ошибка при создании профиля.	 апрофиль аԥҵараан агха.
41429	ошибка при удалении пароля.	 ажәамаӡа аныхраан иҟалеит агха.
8564	ошибка регистрации на сервере под именем.	 асервер аҟны аҽҭаҩраан агха.
6748	ошибка сохранения в файл автосохранения по причине.	 амзыз ала автофаил аҿы аиқәырхараан агха.
8597	ошибка.	 агха.
14683	ошибочное число или имя после ?	 ииашам ахыԥхьаӡара, ма ахьӡ ашьҭахь?
32679	пакетные операции не поддерживаются этой службой.	 апакеттә операциақәа ари амаҵзура аднакылом.
4904	папка архив для папок на этом компьютере.	 аҭаӡ архив ари акомпиутер аҿы аҭаӡқәа рзы.
38338	папка назначения находится внутри исходной папки.	 аҭаӡ азкра аҩныҵҟатәи аҭаӡ аҩныҵҟа иҟоуп.
38561	папка не может быть названа как.	 аҭаӡ ахьӡ аҭара ауам.
29026	папка не может быть создана, так как файл с таким именем уже существует.	 аҭаӡ аԥҵара ауам, избанзар ари еиԥш ахьыӡ змоу афаил ыҟоуп.
8701	папка не содержит дублируемых сообщений.	 аҭаӡ дублицалаӡам.
16577	папка с таким именем уже существует.	 аҭаӡ ари аҩыза ахьӡ змоу ыҟоуп.
8645	папки поиска автоматически обновлены.	 аԥшаара аҭаӡ автоматикала аҽарҿыцроуп.
38563	папки с точкой в начале их имени скрываются.	 аҭаӡқәагьы урҭ рыхьӡ алагамҭаҿ иҵәахуеит.
19741	папки, в которых осуществляется поиск системными приложениями.	 аҭаӡқәа аԥшаара асистематә аԥшьықәа ахьаиуа.
19733	папки, такие как файлы, изображения и видео, в которых осуществляется поиск системными приложениями.	 аҭаӡқәа, афаилқәа, асахьақәа, авидео реиԥш иҟоу асистематә аԥшьықәа рыԥшаара.
32738	параметр запроса недопустим для альбомов.	 азыҳәара апараметр альбомқәа рзы ауам.
11386	параметр, который контролирует, будет ли программа автоматически переходить к вновь созданным ветвям.	 апараметр, уи ахылаԥшырҭақәа
11415	параметр, который определяет сколько строк контекста до и после будет выводиться при просмотре различий, для которых будет изменена индексация в области коммитов.	 апараметр, аконтекст шаҟа ацәаҳәақәа алнакаауа, уи ашьҭахь ацәаҳәақәа ирыбжьадыргыло аиҩдыраараан аиндексқәа ԥсаххоит.
11363	параметр, который определяет, будет ли использоваться подсветка синтаксиса на панели сравнения.	 апараметр, апанель аҟны асинтаксис арлашаратә хархәашьа амам.
11396	параметр, который определяет, будет ли использоваться проверка правописания при написании сообщений о коммитах.	 апараметр, акомментариқәа рыҩраан аҩышьаԥҟара агәаҭара азин аҭатәума.
11414	параметр, который определяет, сколько места будет занимать символ табуляции при просмотре различий.	 апараметр, алкаараан атабулиациа ахьаиуа асимвол иабананаго.
11406	параметр, который показывает, будут ли игнорироваться изменения пробельных символов при просмотре различий.	 аҿырԥштәы иаҳнарбоит абжьажьратә символқәа рыԥсахрақәа ишрызхьамԥшуа.
11412	параметр, который показывает, сколько строк контекста до и после будет выводиться при просмотре изменений.	 апараметр, аконтекст шаҟа ацәаҳәақәа ахыҵуа, насгьы аԥсахрақәа ралагалараан уи аацәырнагар акәхоит.
11380	параметр, определяющий выбор по умолчанию при запуске панели истории действий.	 апараметр, аҭоурых апанель аусура аларгараан, алхра ишыҟоу еиԥш иалху апараметр.
42098	параметр, определяющий, нужно ли показывать диалог первого запуска.	 апараметр, раԥхьатәи аус арура адиалог арбалатәума.
22857	параметр, по которому определяется, нужно ли показывать диалоговое окно с подсказкой при первом запуске.	 апорамететр, апораметрқәа актәи аус арураан аҵаҳәара адиалог арбалатәума.
42220	параметры будут применены в следующей игре.	 апараметрқәа анаҩстәи ахәмарра аҿы ахархәара роуеит.
40469	параметры экранного диктора перезагружены.	 аекран иалху адектор апараметрқәа аиҭамадара мҩаԥгахоит.
20015	пароли не совпадают.	 ажәамаӡақәа еиқәшәаӡом.
3850	пароли успешно импортированы!	 ажәамаӡа аимпортра ацуп!
14433	пароль был несколько раз введён неправильно, после следующих отказов ваш доступ будет заблокирован.	 ажәамаӡа изныкымкәа иҭагалоуп, анаҩстәи ашьаҿақәа рышьҭахь шәара шәҟынтәи идәықәҵахоит.
20162	пароль не содержащий имя пользователя будет надёжнее.	 ахархәаҩ ихьӡ иаҵанакӡом.
21739	пароль, который вы используете для входа, больше не соответствует паролю связки ключей для входа в систему.	 аҩналарҭаҿ шәхы иашәырхәо ажәамаӡа, асистема аҩналарҭаҿ ацаԥхақәа аднакылаӡом.
28266	первоначальная задержка повторного нажатия клавиши в миллисекундах.	 ҩынтә арыд ақәыӷәӷәара миллисекундла раԥхьатәи аанкылара
18483	первоначальная настройка выполнена.	 аԥхьатәи агәазыҟашьа нагӡоуп.
10196	перед подтверждением доверия к этому сайту, вам необходимо проверить его сертификат, его политику и процедуры если доступно.	 ари асаит агәрагара аршаҳаҭанӡа, шәара уи асертификат гәашәҭар ауп, игәаанагарақәеи апроцедурақәеи, иаанхозар.
21055	перед продолжением подтвердите данные текущего тома.	 уажәтәи апомидор арҵабыргуеит.
6758	перед созданием нового письма необходимо настроить учётную запись.	 ашәҟәы ҿыц аԥҵара ҟалаанӡа, ҳасаб зутәуп анҵамҭа.
10227	перед тем как доверять сертификатам этого поставщика для любых назначений, вам необходимо просмотреть сертификат, его политику и процедуры если доступны.	 асертификатқәа рыгәра шәгаанӡа уи азы асертификат, насгьы аполитика, ус еиԥш иҟоу апроцедурақәа шәыхәаԥштәуп.
11831	перезагрузить проект?	 еиҭаҿактәума апроект?
21070	перезаписывать существующие данные, но занимает больше времени.	 иҟоу адыррақәа аиҭаҭаҩра даараӡа аамҭа рацәаны иаҭахуп.
25680	перезапустите приложение.	 ацраԥшьы аус аҳаруып.
14046	переименовать файл.	 афаил ахьыӡ ԥсахтәуп.
38570	переименуйте символическую ссылку или нажмите кнопку пропустить.	 асимволтә ҵакы змоу азхьарԥш шәыԥсах ма апытҟәыр шәақәыӷәӷәа.
26941	переместить все плитки на левой доске на одну вверх.	 армарахьтәи акәаԥқәа зегьы рҭыԥқәа рҿы инагатәуп.
26943	переместить все плитки на левой доске на одну влево.	 армарахьтәи аҵкар ала армарахь ииастәуп.
26942	переместить все плитки на левой доске на одну вниз.	 армарахьтәи аҵкар ала ишьҭоу зегьы ҵаҟа еиҭагатәуп.
26944	переместить все плитки на левой доске на одну вправо.	 армарахьтәи аҵкар ала арӷьарахь ииастәуп.
26945	переместить все плитки на правой доске на одну вверх.	 арӷьарахьтәи адистанциа ахь ииагатәуп ахқәа зегьы.
26947	переместить все плитки на правой доске на одну влево.	 арӷьарахьтәи аҿацәқәа зегьы армарахь ииастәуп.
26946	переместить все плитки на правой доске на одну вниз.	 арӷьарахьтәи адистрқәа зегьы ҵаҟа еиҭагатәуп.
26948	переместить все плитки на правой доске на одну вправо.	 арӷьарахьтәи аԥшьқәа зегьы арӷьарахь ииагатәуп.
14039	переместить один или несколько файлов из источника в приёмник.	 ииагатәуп акы-ҩба фаилқәа ӡыхьк-маҭәарк аҟнытә.
8685	переместить папку в дерево папок.	 аҭаӡ аҵла ахь ииагатәуп.
31983	перенаправить заключающий \	 аиҭазырхиара аиҭазырхиара
11410	переносить строки.	 ацәаҳәақәа ииагатәуп.
509	пересдать.	 амаца ашара.
30302	перетаскивание из других приложений не поддерживается.	 егьырҭ аԥшьқәа рҟынтә аиҭагара адгылом.
38418	перетаскивание не поддерживается.	 аиҭагара адгылом
38419	перетаскивание поддерживается только для локальных файловых систем.	 аиҭагара адгылоит алокалт фаил сиситемаҿ мацара.
19109	перетащите окна к верхней, левой или правой границе экрана, чтобы автоматически изменить размер.	 аԥенџьыр хыхьтәи, армарахьтәи, мамзаргьы армарахьтәи аган ахь ииажәга, автоматикала ашәагаа аԥсахразы.
38622	перетащите только одно изображение, чтобы установить пользовательский значок.	 ахархәаҩтә дыргаҷа ашьақәыргыларазы, сахьакь мацара еиҭажәг.
19063	период бездействия, после которого экран выключится.	 знызаҵәыкгьы акорреспондент данимаз апериод ашьҭахь иаҿыххоит.
634	поверните верхнюю карту в колоде.	 хыхьтәи акаршә ииажәга.
19879	повторять нажатую удерживаемую клавишу.	 хырԥашьа змам арыд аҵәира.
33135	погасите все огоньки!	 амца зегьы ықәшәҵа!
27946	подавать ли звуковой сигнал при изменении функционирования специальных возможностей клавиатуры.	 аклавиатура иҷыдоу алшарақәа русура аԥсахраан абжьы ҳарҭома абжьы.
5009	подавать ли звуковой сигнал при поступлении новых сообщений.	 адырра ҿыцқәа рҭагалараан абыжьтә дыргон.
5008	подавать ли звуковой сигнал.	 асигнал аҭара.
27977	подавать ли сигнал при нажатии модификатора.	 амодификатор ақәыӷәӷәараан асигнал аҭара.
27956	подавать ли сигнал при отпускании клавиши.	 аклавиша аушьҭраан адырра ҟаҵатәума.
27969	подавать ли сигнал, когда клавиша нажимается в первый раз.	 арыдыркыратә дырган раԥхьа ахьырԥшыга абжьы аҭара.
27971	подавать ли сигнал, когда нажатая клавиша принимается.	 иавагылоу арыд ақәыӷәӷәараан абжьы аҭара.
27976	подавать сигнал при нажатии модификатора.	 амодификатор ақәыӷәӷәараан асигнал аҭара.
21584	подключите ваши учётные записи для простого доступа к электронной почте, онлайн-календарю, контактам, документам и фотографиям.	 аелектронтә ԥошьҭала, онлаин-пекулентарти, аимадарақәеи, адокументқәеи, апатреҭқәеи рекспозициақәеи рымҩаԥгаразы.
14037	подключить или отключить адреса.	 адрес аҿактәуп ма иаҿыхтәуп.
21569	подключиться к интернету для настройки корпоративной учётной записи.	 аинтернет аҽамадара архиарақәа рышьақәыргылараан.
19777	подключиться к этому компьютеру, используя имя устройства или адрес удаленного рабочего стола.	 ари акомпиутер аҽамадатәуп, адеваст ахьӡ ма аусуратә еишәа ихы иархәаны.
3421	подлинность этого веб-сайта была проверена.	 ари авеб-крисҭа ахаҭара шьақәыргылан.
3422	подлинность этого веб-сайта не была проверена.	 ари авеб-крисҭа ахаҭара шьақәыргылан.
40442	подождите, выполняется загрузка.	 шәааԥшы, аҭагалара иаҿуп.
20489	подождите, пока закончится текущий поиск.	 ҳазну аԥшаара ҭажәгал.
8662	подождите.	 уааԥшы.
7781	подпись была изменена, но не была сохранена.	 анапаҵаҩра ԥсахын, аха еиқәырхамызт.
38107	подробный тип файла.	 иԥкаау афаил ахкы.
554	подсказка недоступна.	 аҵаҳәара ауам.
18184	подсоединённый колориметр не подходит для профилирования принтеров.	 апринтер аҿыгара иазшоу аколориметркәа апринтерахь ииагатәӡам.
15583	подходящий отладчик не был найден.	 ианаалоз арҽеира ԥшаамызт.
4651	подчёркивать ошибки орфографии при вводе текста.	 ирыҵшьлатәуп атеқст аҭагалараан агха.
22810	пожалуйста введите корректный доменный адрес, а затем попробуйте ещё раз.	 ииашоу адрес ҭажәгал, нас даҽазнык шәҽазышәшәа.
22807	пожалуйста, введите корректный сетевой адрес, а затем попробуйте ещё раз.	 аҳатә адрес ҭажәгал, нас даҽазнык шәҽазышәшәа.
25676	пожалуйста, загрузите ожидающие обновления.	 ҳшәыҳәоит, арҿыцрақәа аиҭарҿыцра иашьҭоу.
25668	пожалуйста, проверьте наличие обновлений.	 игәашәҭ арҿыцрақәа ыҟазар.
259	пожалуйста, сообщите об этом разработчикам.	 иҟалозар, уи аусдырҩцәа ирзеиҭашәҳәа.
7784	пожалуйста, укажите уникальное имя для идентификации этой подписи.	 ҳуҳәоит, иашәырба иуникалтәу ахьӡ ари анапаҵаҩра аидентификациазы.
27148	поз.	 уааи.
43074	позволяет легко найти необходимую вам документацию с интерактивным поиском и закладками.	 шәара иахәҭоу адокументациа аԥшаареи агәылаҵақәеи рыԥшаара алыршахоит.
17993	позволяет отображать мировые часы для вашего часового пояса.	 иалнаршоит сааҭбжактәи амасштабра азы адунеитә сааҭ аарԥшра.
27734	позволяет показывать информацию о погоде для вашего местоположения.	 шәара иахьышәҭаху аҭыԥ зеиԥшрахо атәы аҳәара иалнаршоит.
22053	позволяет показывать на карте ваше местоположение.	 уара иалху аҭыԥ ахсаалаҿы аҭыԥ арбара унарбоит.
247	поздравляем, вы выиграли!	 ишәыдаҳныҳәалоит аиааира згаз!
22975	поздравляем!	 ишәыдаҳныҳәалоит!
27057	позиция в символах, на которую должен быть отображён правый края.	 асимволқәа рҿы аҭыԥ арӷьарахьтәи аганахь ианыԥшуа асимволқәа рыҟны.
3123	позиция нового окна, не восстановленного из предыдущего сеанса.	 аԥхьатәи асеанс аҟынтә ишьақәыргылам аԥенџьыр ҿыц апозициа.
40468	поиск завершён.	 аԥшаара хыркәшоуп.
5494	поиск контакта.	 аимадара аԥшаара.
16148	поиск, диагностика и автодополнение могут быть ограничены до завершения.	 аҽхарҭәаара, адиагностика ала ишьақәыргылазар алшоит ихыркәшахаанӡа.
40467	поиск.	 аԥшаара.
3026	поисковый движок по умолчанию.	 аԥшааратә арныҟәага ишыҟоу еиԥш.
38060	показать версию программы.	 апрограмма аверсиа арбатәуп.
32344	показать версия программы.	 апрограмма аверсиа арбатәуп.
3932	показать диалог подтверждения включения навигации с помощью курсорных стрелок.	 арбара адиалог акурсорқәа ҳхы иархәаны.
24851	показать информацию о версии и выйти.	 аверсиақәеи алҵрақәеи ирызку аинформациа аарԥштәуп.
13978	показать информацию о расположениях.	 аҭыхрақәа ирызку аинформациа арбатәуп.
28037	показать окно с типом нажатия.	 апытҟәыр ахкы арбатәуп.
13991	показать содержимое адресов.	 адресқәа аҵанакы арбатәуп.
38124	показывает находится ли файл в избранном.	 афаил алхраан иҟоума.
12901	показывает, что содержимое объекта логически следует за содержимым другого объекта, например по порядку чтения текста.	 иунарбоит, аобиект аҭаҵа логикала егьи аобиеқт иаҵанакуа, иаҳҳәап атекст аԥхьара аиҿкаара ала.
4772	показывать адрес отправителя в отдельном столбце списка сообщений.	 адәықәҵаҩ иадрес анацҳақәа рыхьӡынҵа хазы ашьаҟа арбалатәуп.
4404	показывать адрес электронной почты совместно с именем при автоматическом дополнении введённого имени адресата.	 аелеқтронтә ԥошьҭала адресқәа рыхьӡ акамыршәраан.
4754	показывать анимированные изображения как анимации.	 анимациа зызу асахьақәа арбалатәуп.
41382	показывать боковую панель связок ключей в паролях и ключах.	 аганахьтәи апанель аарԥшлатәуп ажәамаӡақәеи ацаԥхақәеи рҿы.
4756	показывать все заголовки при просмотре сообщений.	 ацҳамҭақәа алаԥшхгараан ахқәа зегьы арбалатәуп.
24901	показывать диалог с предупреждением при установке несвободных приложений.	 зхы иақәиҭым аԥшьқәа рықәыргылараан адиалог арбалатәуп.
4867	показывать исходное значение заголовка дата.	 ахы ахалагаратә ҵакы арбалатәуп.
10273	показывать ли боковую панель.	 аганахьтәи апанель арбалатәума.
4945	показывать ли встроенные уведомления о доставке.	 аҭагалара иазхьарԥшы аҭыԥрбатәума
10283	показывать ли другие опции? если установлено, дополнительные опции будут показаны.	 егьырҭ аопциақәа арбатәума? ишьақәыргылазар, иацу аопциақәа арбахоит.
4921	показывать ли мастер настройки, когда не настроена учётная запись.	 архиарақәа архиатәума архиарақәа, аҭагалара иазхиамзар.
40938	показывать ли место приземления блока.	 аларгара аҭыԥ арбатәума
4915	показывать ли на панели дел завершённые задачи.	 адҵақәа рпанель аҟны иарбатәума.
4418	показывать ли панель предварительного просмотра.	 заатәи ахәаԥшра апанель арбалатәума
28314	показывать ли полное имя пользователя в меню.	 ахархәаҩ амениу аҿы инаӡоу ахьӡ арбатәума
28234	показывать ли сводку и тело уведомлений этого приложения при заблокированном экране.	 ари ацраԥшьы шьқәыргылатәума ирыбжьаӡо аекран аҟны ардырра.
5005	показывать ли сообщение над значком при получении новых сообщений.	 адырра ҿыцқәа раиураан адыргаҷа ацҳамҭа арбалатәума.
24225	показывать ли список окон на всех подключенных мониторах или только на основном.	 аԥенџьырқәа рыхьӡынҵа аҿакра, мамзаргьы еиҳаракгьы амониторқәа ирылахәыз.
24223	показывать ли список окон со всех рабочих областей или только с текущей.	 аԥенџьырқәа рыхьӡынҵа аусура иаҵанакуа зегьы рҟынтәи мамзаргьы уажәтәи мацарала иарбатәума.
28221	показывать ли уведомления при заблокированном экране.	 ицәцарку аекран аҟны ардыргақәа арбалатәума.
28232	показывать ли уведомления этого приложения при заблокированном экране.	 ари аԥшьқәа ардыргақәа уи аекран иарбалатәума.
13503	показывать ли элементы управления окном, например, кнопку закрытия.	 анапхгара ахәҭа арбатәума, иаҳҳәап, апытҟәыр арктәуп.
4770	показывать панель вложений под окном предпросмотра сообщения, когда сообщение содержит вложения.	 адырраҭагага аԥенџьыр аҵаҟа иҟоу апонель арбалатәуп
18520	показывать системные уведомления.	 асистематә ардырра
40936	показывать следующий блок.	 анаҩстәи аблок арбалатәуп.
5004	показывать сообщение вместе со значком.	 адыргаҷа зцыз аацҳара арбара.
4776	показывать спам будут перечёркнуты в списке сообщений.	 иаарԥшлатәуп атаблицақәа рсиа аҟны.
10267	показывать столбец времени в главном окне.	 аамҭа ихадоу аԥенџьыр аҿы иарбалатәуп.
10269	показывать столбец пути в главном окне.	 аԥенџьыр ихадоу аҿы аиҵаргыла арбалатәуп.
10265	показывать столбец размера в главном окне.	 аԥенџьыр хадаҿы ашәагаа арбалатәуп.
10263	показывать столбец типа в главном окне.	 аԥенџьыр ихадоу ахкы аҿы аиҵаргыла арбалатәуп.
4752	показывать уведомление в верхней части панели предпросмотра, когда при предварительном просмотре сообщения, которое требует скачивания удалённого содержимого, существует запрет на загрузку пользователем или сайтом.	 апанель хыхьтәи ахәҭаҟны аршаҳаҭра иарбалатәуп абас еиԥш иҟоу аҭаҵа аҿаԥшыра арбаразы, мамзаргьы асаит.
25446	показывать уведомления после автоматической установки обновлений.	 арҿыцрақәа рышьақәыргылара ашьҭахь арҿыцрақәа шьақәыргылатәуп.
4774	показывать удалённые сообщения будут перечёркнуты в списке сообщений.	 иаарԥшлатәуп инахароу адырраҭарақәа рсиа аҟны.
4760	показывать фотографию отправителя в панели чтения сообщений.	 анацҳақәа рыԥхьара апанель аҟны иаарԥштәуп
2413	показывать этот диалог в следующий раз.	 ари аиҿцәажәара даҽазны ицәыргатәуп.
40314	покидаем детали.	 акәамаҵамарақәа ааныжьны.
40328	покидаем подсказку.	 аҵаҳәарақәа ааныжьны.
3542	покинуть этот веб-сайт?	 ари авеб-исит ааныжьра?
4857	политика автоматического закрытия окна просмотра сообщения при перенаправлении или ответе на показанное сообщение.	 аиҭарҿыцра, мамзаргьы аиҭарҿыцраан аинформациа ахәаԥшраан автоматла аркра иадҳәалоу аполитика.
3050	политика видимости панели вкладок.	 агәылаҵақәа рпанель ахархәара амоуп.
28795	положение на цветовом круге.	 ашәыгатә харгежь аҿы аҭыԥ
4412	положение панели предварительного просмотра контактов при вертикальной ориентации.	 ҵәҩанҵәылатәи аориентациаан аконтактқәа рҭагылазаашьа.
4410	положение панели предварительного просмотра контактов при горизонтальной ориентации.	 ииаалоу аориентациаан заатәи ахәаԥшра аҭагылазаашьа
602	положите валета бубен рядом с десяткой бубен.	 шәааԥшы, валера букбенко рааигәара.
578	положите валета пик рядом с десяткой пик.	 ишәырхиа валери пиксель ҳавагылап.
566	положите валета треф рядом с десяткой треф.	 иҭажәгал валера жәакәакьк азааигәара.
590	положите валета червей рядом с десяткой червей.	 валереи аиҭагага рыцқьа.
599	положите восьмёрку бубен рядом с семёркой бубен.	 иҭажәгал ааҩык аҽцәа аҵәҵәақәа рааигәара.
575	положите восьмёрку пик рядом с семёркой пик.	 аа-дыргаҷак пиксельла ишәырба.
563	положите восьмёрку треф рядом с семёркой треф.	 иҭажәгал аабатәи атренд абыжьбатәи ахы.
587	положите восьмёрку червей рядом с семёркой червей.	 иҭажәгал аа-машьынак аиқәаҵәа.
603	положите даму бубен рядом с валетом бубен.	 шьапеиқәшәала дауҭ букваиа иазааигәаны.
579	положите даму пик рядом с валетом пик.	 пиксельла пиксель ҳашәҭ.
567	положите даму треф рядом с валетом треф.	 иҭажәгал валери трехфихь.
591	положите даму червей рядом с валетом червей.	 иҭажәгал валери аиқәаҵәақәа.
569	положите двойку пик рядом с тузом пик.	 пиксельла пиксельла шәақәыӷәӷәа.
557	положите двойку треф рядом с тузом треф.	 иҭажәгал атренд ааигәара.
581	положите двойку червей рядом с тузом червей.	 иҭажәгал еиқәаҵәа аиқәа.
600	положите девятку бубен рядом с восьмёркой бубен.	 иҭажәгал аԥсыӡқәа, аабатәи абуфет ааигәара.
576	положите девятку пик рядом с восьмёркой пик.	 иҭажәгал ахьаца пиксельк ааигәара.
564	положите девятку треф рядом с восьмёркой треф.	 иҭажәгал атренд ааҩыки атренд ааигәара.
588	положите девятку червей рядом с восьмёркой червей.	 иҭажәгал аиқәаҵәа, ааҩык аиқәаҵәа.
601	положите десятку бубен рядом с девяткой бубен.	 жәаминуҭк ахьыԥсааша рааигәара иҵоураны иҟаз
